iluwatar@java-design-patterns,e8b634c33e03f57af5e87364a55d898a32518216,name,lastName,String,com\iluwatar\converter\UserDto
iluwatar@java-design-patterns,e8b634c33e03f57af5e87364a55d898a32518216,surname,firstName,String,com\iluwatar\converter\UserDto
iluwatar@java-design-patterns,2b945ca27f991d03a5ffd58d4faa809d1aa8df23,current,src,Promise<T>,com\iluwatar\promise\Promise\ConsumeAction
iluwatar@java-design-patterns,2b945ca27f991d03a5ffd58d4faa809d1aa8df23,current,src,Promise<T>,com\iluwatar\promise\Promise\TransformAction
iluwatar@java-design-patterns,52f0923df9537aa8eab0d96820e89663b1f0636f,BOLD,BALD,HairType,com\iluwatar\HairType
google@guava,c81c0368048d0d7ae0c34ab307a9fcf0c0e2be47,expectedModCount,expectedMetadata,int,com\google\common\collect\CompactHashMap\Itr
google@guava,c81c0368048d0d7ae0c34ab307a9fcf0c0e2be47,expectedModCount,expectedMetadata,int,com\google\common\collect\CompactHashSet\iterator\new Iterator<E>
google@guava,c81c0368048d0d7ae0c34ab307a9fcf0c0e2be47,modCount,metadata,int,com\google\common\collect\CompactHashMap
google@guava,742846b94354c5e85558af7eec9a18a69151a2d0,byteArrayOutputSteam,byteArrayOutputStream,ByteArrayOutputStream,com\google\common\io\ByteStreams\ByteArrayDataOutputStream
google@guava,742846b94354c5e85558af7eec9a18a69151a2d0,byteArrayOutputSteam,byteArrayOutputStream,ByteArrayOutputStream,com\google\common\io\ByteStreams\ByteArrayDataOutputStream
google@guava,0e94fb5bb8a6c3a4084854c87335d2e6fa20a97e,entrySetCache,cacheEntry,Entry<KV>,com\google\common\graph\MapIteratorCache
google@guava,c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab,index,currentIndex,int,com\google\common\collect\CompactHashSet\iterator\new Iterator<E>
google@guava,078b85f0c64040c337f297e7e99187f642a92d88,nextEntry,entryIndex,int,com\google\common\collect\AbstractMapBasedMultiset\Itr
google@guava,40df21bf55c45ca190ac65ed58641b54ef454ef1,ICANN,REGISTRY,PublicSuffixType,com\google\thirdparty\publicsuffix\PublicSuffixType
google@guava,9a96b6a9195cbad137bce618104eea5c4217c0a7,successors,successorIterator,Iterator<? extends N>,com\google\common\graph\Traverser\GraphTraverser\DepthFirstIterator\NodeAndSuccessors
google@guava,77a57f215fb6eb5a2c982ac1843299f21deb53d3,backingMap,backingSortedMap,SortedMap<KV>,com\google\common\collect\ForwardingSortedMapTest\StandardImplForwardingSortedMap
google@guava,77a57f215fb6eb5a2c982ac1843299f21deb53d3,backingSet,backingSortedSet,SortedSet<T>,com\google\common\collect\ForwardingSortedSetTest\StandardImplForwardingSortedSet
google@guava,cce57e79b54651567f0fede33f2ad4348a30ff60,wasInterrupted,interruptTaskWasCalled,boolean,com\google\common\util\concurrent\AbstractFutureTest\InterruptibleFuture
google@guava,6923b5fac0feb7005429d0b24be93b91685f9637,createSuccessCount,loadSuccessCount,long,com\google\common\cache\CacheStats
google@guava,6923b5fac0feb7005429d0b24be93b91685f9637,createExceptionCount,loadExceptionCount,long,com\google\common\cache\CacheStats
google@guava,6923b5fac0feb7005429d0b24be93b91685f9637,totalCreateTime,totalLoadTime,long,com\google\common\cache\CacheStats
google@guava,7ce09488d186e4f085046fb8d60578726ec429de,factory,delegate,ThreadFactory,com\google\common\util\concurrent\DaemonThreadFactory
elastic@elasticsearch,0a8f7a5a5a7df0b41e5fe2028500dea78752fd3d,SYSTEM_INDEX_NAME,UNMANAGED_SYSTEM_INDEX_NAME,String,org\elasticsearch\action\admin\indices\create\TransportCreateIndexActionTests
elastic@elasticsearch,f25c1a21a5959e4bc471e3fd466c5fd78d7cc2ec,nodePaths,dataPaths,Path[],org\elasticsearch\env\OverrideNodeVersionCommandTests
elastic@elasticsearch,3e581c66f1ec987d8a2334e2282ac943c3e2910d,hasOutputStream,supportsBinary,boolean,org\elasticsearch\cli\MockTerminal
elastic@elasticsearch,4b0864d9b3499671db08b40a5c3f70691e7718bf,stringLen,utf8StringLen,int,org\elasticsearch\xpack\core\ml\inference\preprocessing\CustomWordEmbedding\StringLengthAndEmbedding
elastic@elasticsearch,34a78c7f9fd3436859aa65985d5b11e562d92888,client,mockClient,RestClient,org\elasticsearch\xpack\monitoring\exporter\http\HttpResourceTests
elastic@elasticsearch,1d3b096374a10dadc8d2bd9b2b7088ea8e1136cb,ops,interestOps,int,org\elasticsearch\nio\TestSelectionKey
elastic@elasticsearch,cb261466293bb599358b98935e5e181e462c431e,exception,lastException,AtomicReference<Exception>,org\elasticsearch\client\RestHighLevelClientTests\TrackingActionListener
elastic@elasticsearch,26c86871fc091900952e88e252c36fbfedf8d5fa,JAVA_11,JAVA_17,List<Integer>,org\elasticsearch\tools\java_version_checker\JavaVersion
elastic@elasticsearch,76ab406e84f319b78b8bededf54f36556f94a2c6,timeoutInMs,pageTimeoutInMs,long,org\elasticsearch\xpack\sql\jdbc\RequestMeta
elastic@elasticsearch,408489310cd5796e78f155205b94fe0243d85af3,input,inputSeqs,String,org\elasticsearch\xpack\ml\inference\nlp\tokenizers\TokenizationResult
elastic@elasticsearch,d1eb2d3aa6caace22dc9fee38e5bd43dcf768118,waitedCount,threadId,long,org\elasticsearch\monitor\jvm\HotThreads
elastic@elasticsearch,e55edf937ab947d09617edeba926e6020909b392,buffer,LOCAL_BUFFER,ThreadLocal<byte[]>,org\elasticsearch\core\internal\io\Streams
elastic@elasticsearch,e55edf937ab947d09617edeba926e6020909b392,file,path,Path,org\elasticsearch\watcher\FileWatcher\FileObserver
elastic@elasticsearch,e55edf937ab947d09617edeba926e6020909b392,file,path,Path,org\elasticsearch\watcher\FileWatcher
elastic@elasticsearch,ec07e4213e1ef2337e943aade9afe19f73ea8787,interimResults,alignCheckpoints,Integer,org\elasticsearch\client\transform\transforms\SettingsConfig\Builder
elastic@elasticsearch,ec07e4213e1ef2337e943aade9afe19f73ea8787,interimResults,alignCheckpoints,Integer,org\elasticsearch\xpack\core\transform\transforms\SettingsConfig\Builder
elastic@elasticsearch,4268c76644bce1a66e763d50368e54a2eb907763,byteToWrite,bytesToWrite,byte[],org\elasticsearch\monitor\fs\FsHealthService\FsHealthMonitor
elastic@elasticsearch,cc59612dd7d9a14659bb181b4dc16b561d5cc625,STATE_WITH_LATEST_VERSIONED_INDEX_TEMPLATE,STATE_WITH_LATEST_VERSIONED_INDEX,ClusterState,org\elasticsearch\xpack\transform\persistence\TransformInternalIndexTests
elastic@elasticsearch,4cc9efd5be857128c69b3d67794a47728cafc7b6,V_8_0_0,V_7_12_0,SqlVersion,org\elasticsearch\xpack\sql\proto\SqlVersion
elastic@elasticsearch,bbf3cbfcfa4886086e22256dc4e1bd0b85c54deb,ISO_TIME_WITH_MILLIS,ISO_TIME_WITH_NANOS,DateTimeFormatter,org\elasticsearch\xpack\ql\type\StringUtils
elastic@elasticsearch,bbf3cbfcfa4886086e22256dc4e1bd0b85c54deb,ISO_TIME_WITH_MILLIS,ISO_TIME_WITH_NANOS,DateTimeFormatter,org\elasticsearch\xpack\ql\util\DateUtils
elastic@elasticsearch,3e426c13cc67aa8c13badbc0b9671b3ccf6d253d,INDEX_PREFIX_WITH_TEMPLATE,DATA_STREAM,String,org\elasticsearch\xpack\core\watcher\history\HistoryStoreField
elastic@elasticsearch,ca36bca5bd3d51c69a726281e757b5ba7643d445,snakeCaseName,name,String,org\elasticsearch\common\time\FormatNames
elastic@elasticsearch,e9661558e748582c26e7581e085901fdc82406c2,samlRequest,samlMessage,String,org\elasticsearch\xpack\security\authc\saml\SamlObjectHandler\ParsedQueryString
elastic@elasticsearch,0fa0d5ec44331db7b8bd6c31f08eddfbb052fa3b,cardinality,classCount,long,org\elasticsearch\xpack\ml\dataframe\process\crossvalidation\AbstractReservoirCrossValidationSplitter\SampleInfo
elastic@elasticsearch,b1447fcc4762c3d828c8b378ed15702dff14fd44,bulkBuilder,bulkResultsPersister,JobResultsPersister.Builder,org\elasticsearch\xpack\ml\job\process\autodetect\output\AutodetectResultProcessorTests
elastic@elasticsearch,79a69cb67692309c96d3d51dd5a342834ae79b22,getObjectCount,getCount,AtomicLong,org\elasticsearch\repositories\gcs\GoogleCloudStorageOperationsStats
elastic@elasticsearch,0585fc63d70138763f70591d703cef05aab98741,wait,mockNativeProcessLoggingStreamEnds,CountDownLatch,org\elasticsearch\xpack\ml\process\AbstractNativeProcessTests
elastic@elasticsearch,139931af5b2b478faf0bbe2a5e438ef1333b371a,remoteNode,node,DiscoveryNode,org\elasticsearch\transport\TransportHandshakerTests
spring-projects@spring-framework,7797453f2861c3eb64a869199ce8b9f95df76207,clientAdapter,client,TestHttpClientAdapter,org\springframework\web\service\invoker\CookieValueArgumentResolverTests
spring-projects@spring-framework,7797453f2861c3eb64a869199ce8b9f95df76207,clientAdapter,client,TestHttpClientAdapter,org\springframework\web\service\invoker\PathVariableArgumentResolverTests
spring-projects@spring-framework,7797453f2861c3eb64a869199ce8b9f95df76207,clientAdapter,client,TestHttpClientAdapter,org\springframework\web\service\invoker\RequestHeaderArgumentResolverTests
spring-projects@spring-framework,7797453f2861c3eb64a869199ce8b9f95df76207,clientAdapter,client,TestHttpClientAdapter,org\springframework\web\service\invoker\RequestParamArgumentResolverTests
spring-projects@spring-framework,3c2dfebf4ec5e9d791c1f3c9fa0ad35a5a9fcd6b,client,webTestClient,WebTestClient,org\springframework\test\web\reactive\server\samples\SoftAssertionTests
spring-projects@spring-framework,d469f6215d9a70a99e091b38dbcf22825c5cbe01,name,methodName,String,org\springframework\core\type\classreading\SimpleMethodMetadataReadingVisitor\Source
spring-projects@spring-framework,101ed17b6f57e9feff220b03116f4c5049fb3800,PORT_LIST_PATTERN,PORTS_PATTERN,Pattern,org\springframework\web\cors\CorsConfiguration\OriginPattern
spring-projects@spring-framework,b2bcb0f93ad04a6ddc729a487f9346defa6c39d6,millisAnnotated,styleMillis,Long,org\springframework\format\datetime\DateFormattingTests\SimpleDateBean
spring-projects@spring-framework,b2bcb0f93ad04a6ddc729a487f9346defa6c39d6,calendarAnnotated,styleCalendar,Calendar,org\springframework\format\datetime\DateFormattingTests\SimpleDateBean
spring-projects@spring-framework,b2bcb0f93ad04a6ddc729a487f9346defa6c39d6,dateAnnotated,patternDate,Date,org\springframework\format\datetime\DateFormattingTests\SimpleDateBean
spring-projects@spring-framework,b2bcb0f93ad04a6ddc729a487f9346defa6c39d6,dateAnnotatedPattern,styleDate,Date,org\springframework\format\datetime\DateFormattingTests\SimpleDateBean
spring-projects@spring-framework,b2bcb0f93ad04a6ddc729a487f9346defa6c39d6,isoDate,isoLocalDate,LocalDate,org\springframework\format\datetime\standard\DateTimeFormattingTests\DateTimeBean
spring-projects@spring-framework,b2bcb0f93ad04a6ddc729a487f9346defa6c39d6,isoTime,isoLocalTime,LocalTime,org\springframework\format\datetime\standard\DateTimeFormattingTests\DateTimeBean
spring-projects@spring-framework,b2bcb0f93ad04a6ddc729a487f9346defa6c39d6,isoDateTime,isoLocalDateTime,LocalDateTime,org\springframework\format\datetime\standard\DateTimeFormattingTests\DateTimeBean
spring-projects@spring-framework,566ff5478297c0782189bec06f09585c62fdbeeb,INNER_CLASS_SEPARATOR,NESTED_CLASS_SEPARATOR,char,org\springframework\util\ClassUtils
spring-projects@spring-framework,66a67ec807fa857c93aa48c46e32e2c220766827,partName,requestPartName,String,org\springframework\web\multipart\support\MissingServletRequestPartException
spring-projects@spring-framework,d198c4426f50b4ce78bfc26f4b609d6283a05036,maxSize,sizeLimit,int,org\springframework\util\ConcurrentLruCache
spring-projects@spring-framework,a1bab141408cec6020e63ed8ffec7ed50b8842e2,ASM9_EXPERIMENTAL,ASM10_EXPERIMENTAL,int,org\springframework\asm\Opcodes
spring-projects@spring-framework,6ea7ff1c6d506901e4d8b5f2e550e5e437725567,ASM8_EXPERIMENTAL,ASM9_EXPERIMENTAL,int,org\springframework\asm\Opcodes
spring-projects@spring-framework,5225a5741197a7e2123437709c2468e4537b0469,delegatingConfig,webMvcConfig,DelegatingWebMvcConfiguration,org\springframework\web\servlet\config\annotation\DelegatingWebMvcConfigurationTests
spring-projects@spring-framework,8f6846827d41f22c2b6dfac6fc12b56cc63f69a9,itbFilter,interfaceFilter,ClassFilter,org\springframework\aop\support\ClassFiltersTests
spring-projects@spring-framework,2e7d3449307ff6545e4ccf93fb46a41464b1cb63,itbFilter,interfaceFilter,ClassFilter,org\springframework\aop\support\ClassFiltersTests
spring-projects@spring-framework,a532afb15d298f2114d6072f0d29138c89bda04f,timeMillis,timeNanos,long,org\springframework\util\StopWatch\TaskInfo
spring-projects@spring-framework,a532afb15d298f2114d6072f0d29138c89bda04f,totalTimeMillis,totalTimeNanos,long,org\springframework\util\StopWatch
spring-projects@spring-framework,a532afb15d298f2114d6072f0d29138c89bda04f,startTimeMillis,startTimeNanos,long,org\springframework\util\StopWatch
spring-projects@spring-framework,83956f8e8b073a19940ab7c1e70f2032d2f2dc72,sw,stopWatch,StopWatch,org\springframework\util\StopWatchTests
spring-projects@spring-framework,c5b3848357320d67685744e6ebc32416b0119f66,string,toStringValue,String,org\springframework\core\type\classreading\SimpleMethodMetadataReadingVisitor\Source
spring-projects@spring-framework,62c923711d86bad0cd662bd6afba1ac87a727440,NO_FIELDS,EMPTY_FIELD_ARRAY,Field[],org\springframework\util\ReflectionUtils
spring-projects@spring-framework,2d6624de710b1b2383afa1ebf92b2cd1e69c56ab,cut,listener,EventPublishingTestExecutionListener,org\springframework\test\context\event\EventPublishingTestExecutionListenerTests
spring-projects@spring-framework,50e5bdb81356d30c274068d1a3c3051ad01556c6,GET_PHYSICAL_FILE,VIRTUAL_FILE_METHOD_GET_PHYSICAL_FILE,Method,org\springframework\core\io\VfsUtils
spring-projects@spring-framework,1da4d504c4e9c2f8f290c24c1f786f8bfc18904b,ASM7_EXPERIMENTAL,ASM7,int,org\springframework\asm\Opcodes
spring-projects@spring-framework,65f29a39ca055c0001701ab936bf27b55cea3246,annotationTypes,annotationTypeMap,Map<Class<?>AspectJAnnotationType>,org\springframework\aop\aspectj\annotation\AbstractAspectJAdvisorFactory\AspectJAnnotation
spring-projects@spring-framework,65f29a39ca055c0001701ab936bf27b55cea3246,EXPRESSION_PROPERTIES,EXPRESSION_ATTRIBUTES,String[],org\springframework\aop\aspectj\annotation\AbstractAspectJAdvisorFactory\AspectJAnnotation
spring-projects@spring-framework,1b1bc7f5b53be7af5b5413fd6a3dfaf1fa07a032,disableLoggingRequestDetails,enableLoggingRequestDetails,boolean,org\springframework\http\codec\LoggingCodecSupport
spring-projects@spring-framework,a1d209726cda050db7c74f97fb6b6608e9299fe2,itf,isInterface,boolean,org\springframework\asm\Handle
spring-projects@spring-framework,a1d209726cda050db7c74f97fb6b6608e9299fe2,desc,descriptor,String,org\springframework\asm\Handle
spring-projects@spring-framework,a1d209726cda050db7c74f97fb6b6608e9299fe2,off,valueBegin,int,org\springframework\asm\Type
spring-projects@spring-framework,a1d209726cda050db7c74f97fb6b6608e9299fe2,len,valueEnd,int,org\springframework\asm\Type
spring-projects@spring-framework,eef592d901df1a3f477253c864b7ade9673d8da8,store,sessionStore,WebSessionStore,org\springframework\web\server\session\DefaultWebSessionManagerTests
spring-projects@spring-framework,eef592d901df1a3f477253c864b7ade9673d8da8,manager,sessionManager,DefaultWebSessionManager,org\springframework\web\server\session\DefaultWebSessionManagerTests
spring-projects@spring-framework,eef592d901df1a3f477253c864b7ade9673d8da8,idResolver,sessionIdResolver,WebSessionIdResolver,org\springframework\web\server\session\DefaultWebSessionManagerTests
spring-projects@spring-framework,637e09f9954fd0324a4bfddbc5702d65e6b48315,thown,thrown,ExpectedException,org\springframework\format\datetime\DateFormatterTests
spring-projects@spring-framework,cb2deccb2d414cabea15453ac440abab8cfe1334,sessionStore,store,InMemoryWebSessionStore,org\springframework\web\server\session\InMemoryWebSessionStoreTests
spring-projects@spring-framework,d2c6ea5b1ba61fe24854a30edb4b220fd91c11f3,link,isLink,boolean,org\springframework\web\reactive\resource\CssLinkResourceTransformer\ContentChunkInfo
spring-projects@spring-framework,fc7e7a330492e1e4d54d2efaf36ff4574ca84dff,sessiondId,sessionId,String,org\springframework\messaging\simp\broker\SimpleBrokerMessageHandler\SessionInfo
spring-projects@spring-framework,cd8655881101290ea98db64b1b087fa36806f1ea,determineRemaining,determineRemainingPath,boolean,org\springframework\web\util\patterns\PathPattern\MatchingContext
spring-projects@spring-framework,74bdcd8ed4553a8b36f7ae44000bd887089118d6,immutable,mutable,boolean,org\springframework\messaging\support\MessageHeaderAccessor\MutableMessageHeaders
spring-projects@spring-framework,cb9549655c078534db6cd2b7631640e44054e976,paramResolvedName,paramResolvedNameWithExpression,MethodParameter,org\springframework\web\method\annotation\RequestHeaderMethodArgumentResolverTests
spring-projects@spring-framework,273c1b85e68644ba426603340b1b92cd71dfe341,delegate,iterator,Iterator<T>,org\springframework\core\io\buffer\support\DataBufferUtils\IteratorEnumeration
spring-projects@spring-framework,6aa216afb6600582a36451c26427faa8e8262132,multiServerRegistry,registry,MultiServerUserRegistry,org\springframework\messaging\simp\user\MultiServerUserRegistryTests
spring-projects@spring-framework,141d75791d029ec72c27cf72c04c9b7625854e2c,undertowServer,server,Undertow,org\springframework\reactive\web\http\undertow\UndertowHttpServer
spring-projects@spring-framework,d4d5e5ce4039793a6734e68b3d33ddf176ab4dd0,RESPONSE_CONTENT,REQUEST_CONTENT,String,org\springframework\test\web\client\match\JsonPathRequestMatchersTests
spring-projects@spring-framework,0b0a5a9ed4c52f7ba5927d69cd4ef81d9dbb282e,httpServletResponse,response,MockHttpServletResponse,org\springframework\test\web\servlet\htmlunit\MockWebResponseBuilderTests
spring-projects@spring-framework,f518d76a771def7289ac4f85ddc66812f428a16f,requestCount,demand,long,org\springframework\rx\util\BlockingSignalQueue\BlockingSignalQueuePublisher\SubscriptionThread
spring-projects@spring-framework,ab92f4ed3a89fd37298f8c5bb2dadedada15ad16,aliasPairs,aliasMap,Map<StringString>,org\springframework\core\annotation\SynthesizedAnnotationInvocationHandler
spring-projects@spring-framework,c384945a17ce6c0ffc3294ea87bc0b354d5c4555,destinationWithoutPrefix,actualDestination,String,org\springframework\messaging\simp\user\DefaultUserDestinationResolver\ParseResult
spring-projects@spring-framework,91a0107e4abba457f72ed1b6bd541611039832fe,typeVariables,variables,TypeVariable<?>[],org\springframework\core\ResolvableType\TypeVariablesVariableResolver
spring-projects@spring-framework,05bdc2cf770996d4aba1704aa3c5775d8783fc45,UTF_8,UTF8_CHARSET,Charset,org\springframework\web\socket\TextMessage
spring-projects@spring-framework,e9f53c6ddf3ba6c7ef797ad2f2657054e5901511,transactionManager,tm,JpaTransactionManager,org\springframework\orm\jpa\JpaTransactionManagerTests
spring-projects@spring-framework,d917b8a92343f43feee27b21395e7398f25a012a,versionStrategy,strategy,FixedVersionStrategy,org\springframework\web\servlet\resource\FixedVersionStrategyTests
spring-projects@spring-framework,d917b8a92343f43feee27b21395e7398f25a012a,resourceId,path,String,org\springframework\web\servlet\resource\FixedVersionStrategyTests
spring-projects@spring-framework,d917b8a92343f43feee27b21395e7398f25a012a,versionResourceResolver,resolver,VersionResourceResolver,org\springframework\web\servlet\resource\VersionResourceResolverTests
spring-projects@spring-framework,6d6cc0ecec9bdba48e81e337e15a07c1325e238b,registry,endpointRegistry,WebMvcStompEndpointRegistry,org\springframework\web\socket\config\annotation\WebMvcStompEndpointRegistryTests
spring-projects@spring-framework,6d6cc0ecec9bdba48e81e337e15a07c1325e238b,wsHandler,handler,SubProtocolWebSocketHandler,org\springframework\web\socket\config\annotation\WebMvcStompWebSocketEndpointRegistrationTests
spring-projects@spring-framework,d73c1d5693ba30cd47109f060fcb4497f407b961,isRunning,running,boolean,org\springframework\web\socket\client\ConnectionManagerSupport
spring-projects@spring-framework,3d18cfeab68c6089077694f856cef56fc842ab6b,resolver,chain,ResourceResolverChain,org\springframework\web\servlet\resource\PrefixResourceResolverTests
spring-projects@spring-framework,c11484b2e723e2a6ec18e2439ab90c76019ef306,messageBufferSizeLimit,messageSizeLimit,Integer,org\springframework\web\socket\config\annotation\WebSocketTransportRegistration
spring-projects@spring-framework,b8ed2f49670dd80b83e6c7daa53843afce247459,ITEMS_LOAD,ITEMS_TO_LOAD,int,org\springframework\core\type\CachingMetadataReaderLeakTests
spring-projects@spring-framework,e4ad2b352e35a0cdbc5d4834f9689a13162c8d19,stompHandler,protocolHandler,StompSubProtocolHandler,org\springframework\web\socket\messaging\StompSubProtocolHandlerTests
spring-projects@spring-framework,10f5d96a783f85fcdba2ce9b846c751a40bd7fe0,channel,inClientChannel,MessageChannel,org\springframework\web\socket\messaging\SubProtocolWebSocketHandlerTests
spring-projects@spring-framework,49758a2a96261d827c9f448af7de157116e547fb,managedExecutorService,managedExecutorServiceClass,Class<?>,org\springframework\scheduling\concurrent\ConcurrentTaskExecutor
spring-projects@spring-framework,715a11ce8c46436efb73fbfa53132d1ffc4890de,destinations,destinationPatterns,String[],org\springframework\messaging\simp\handler\AnnotationMethodMessageHandler\MappingInfo
spring-projects@spring-framework,92795f463a2cebeb4159ecff53e57b038ced016c,HOST,HOST_IPV4,Type,org\springframework\web\util\HierarchicalUriComponents\Type
spring-projects@spring-framework,eb4579b4d48c0d71baf4c309740366aa04347197,mediaType,mimeType,String,org\springframework\util\InvalidMimeTypeException
spring-projects@spring-framework,ad40ecff4bc75238ad65928e8c067478755d2b2c,sockJsSessionId,sessionId,String,org\springframework\web\socket\sockjs\SockJsProcessingException
spring-projects@spring-framework,d26b9d60e5b8fdae01936870b1b68d4e2039aa52,stompSessionId,sessionId,String,org\springframework\web\messaging\stomp\support\RelayStompService\RelayReadTask
spring-projects@spring-framework,88447e503b1c0eeccceb2de28876af9bcd4db90f,sourceSessionId,sessionId,String,org\springframework\websocket\endpoint\StandardWebSocketHandlerAdapter\StandardMessageHandler
spring-projects@spring-framework,d3c0dd1c7e207045b5b530a6139db269e0c2dbd6,webSphere5ConnectionClass,webSphereConnectionClass,Class,org\springframework\jdbc\support\nativejdbc\WebSphereNativeJdbcExtractor
spring-projects@spring-framework,d3c0dd1c7e207045b5b530a6139db269e0c2dbd6,JDBC_ADAPTER_CONNECTION_NAME_5,JDBC_ADAPTER_CONNECTION_NAME,String,org\springframework\jdbc\support\nativejdbc\WebSphereNativeJdbcExtractor
spring-projects@spring-framework,d3c0dd1c7e207045b5b530a6139db269e0c2dbd6,JDBC_ADAPTER_UTIL_NAME_5,JDBC_ADAPTER_UTIL_NAME,String,org\springframework\jdbc\support\nativejdbc\WebSphereNativeJdbcExtractor
spring-projects@spring-framework,d3c0dd1c7e207045b5b530a6139db269e0c2dbd6,webSphere5NativeConnectionMethod,webSphereNativeConnectionMethod,Method,org\springframework\jdbc\support\nativejdbc\WebSphereNativeJdbcExtractor
spring-projects@spring-framework,9c8c967caa4062670ac0660db97feee43bf54500,configurer,webMvcConfigurer,WebMvcConfigurer,org\springframework\web\servlet\config\annotation\DelegatingWebMvcConfigurationTests
spring-projects@spring-framework,9c8c967caa4062670ac0660db97feee43bf54500,mvcConfiguration,delegatingConfig,DelegatingWebMvcConfiguration,org\springframework\web\servlet\config\annotation\DelegatingWebMvcConfigurationTests
spring-projects@spring-framework,cb3524ff30d821e8728d6f1500d1517041396704,afterInvocation,beforeInvocation,boolean,org\springframework\cache\interceptor\CacheEvictOperation
spring-projects@spring-framework,1d690ab99fde8e24b98c0bfa39520dfeb08df7f5,classLoader,adapter,JBossClassLoaderAdapter,org\springframework\instrument\classloading\jboss\JBossLoadTimeWeaver
spring-projects@spring-framework,b5b2add5cf991bf9afb64d29ee6ea9823a45d58e,DEFAULT_COMMAND_LINE_PROPERTY_SOURCE_NAME,COMMAND_LINE_PROPERTY_SOURCE_NAME,String,org\springframework\core\env\CommandLinePropertySource
spring-projects@spring-framework,9c65973b33e6dc61f284430d7728a6e8c1be1ba1,pathVarParam,paramNamedString,MethodParameter,org\springframework\web\servlet\mvc\method\annotation\support\PathVariableMethodArgumentResolverTests
spring-projects@spring-framework,9c65973b33e6dc61f284430d7728a6e8c1be1ba1,stringParam,paramString,MethodParameter,org\springframework\web\servlet\mvc\method\annotation\support\PathVariableMethodArgumentResolverTests
spring-projects@spring-framework,9c65973b33e6dc61f284430d7728a6e8c1be1ba1,servletRequest,request,MockHttpServletRequest,org\springframework\web\servlet\mvc\method\annotation\support\PathVariableMethodArgumentResolverTests
spring-projects@spring-framework,9c65973b33e6dc61f284430d7728a6e8c1be1ba1,stringReturnValue,returnTypeString,MethodParameter,org\springframework\web\servlet\mvc\method\annotation\support\RequestResponseBodyMethodProcessorTests
spring-projects@spring-framework,9c65973b33e6dc61f284430d7728a6e8c1be1ba1,intReturnValue,returnTypeInt,MethodParameter,org\springframework\web\servlet\mvc\method\annotation\support\RequestResponseBodyMethodProcessorTests
spring-projects@spring-framework,9c65973b33e6dc61f284430d7728a6e8c1be1ba1,handlerSessionAttributes,sessionAttributesHandler,SessionAttributesHandler,org\springframework\web\method\annotation\HandlerSessionAttributeStoreTests
spring-projects@spring-framework,9c65973b33e6dc61f284430d7728a6e8c1be1ba1,systemParameter,paramSystemProperty,MethodParameter,org\springframework\web\method\annotation\support\ExpressionValueMethodArgumentResolverTests
spring-projects@spring-framework,cbb90236dc3f47cff593b0feda94832c6397b7f2,log,logger,Log,org\springframework\core\io\VfsUtils
spring-projects@spring-framework,ecda2aee4a4fdcf1877c17647a61de713bfd0aaf,expression,pointcutExpression,String,org\springframework\aop\aspectj\annotation\AbstractAspectJAdvisorFactory\AspectJAnnotation
